qc_id,fid,id,name,date,time,lon,lat,altitude,north,azimuth,cam. maker,cam. model,title,comment,path,relpath,timestamp,images,icon_url
"272","273",19725c11-967c-4d3c-9e53-d63f4def06ca,DJI_0278.JPG,2023/01/10,11:12:34,33.2790764722222,47.3651134166667,189.222,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0278.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0278.JPG",./100MEDIA/DJI_0278.JPG,2023/01/10 11:12:34,"<img src = ""./100MEDIA/DJI_0278.JPG"" width=""300"" height=""225""/>",./0.png
"273","274",7aa9be70-5d56-47ef-9d36-19fc353bfaf3,DJI_0279.JPG,2023/01/10,11:12:40,33.2785566388889,47.3648746944444,188.558,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0279.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0279.JPG",./100MEDIA/DJI_0279.JPG,2023/01/10 11:12:40,"<img src = ""./100MEDIA/DJI_0279.JPG"" width=""300"" height=""225""/>",./0.png
"274","275",3ec77c06-682a-46de-8e21-33d9b4255f7a,DJI_0280.JPG,2023/01/10,11:13:25,33.2767818055556,47.3639044722222,173.05,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0280.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0280.JPG",./100MEDIA/DJI_0280.JPG,2023/01/10 11:13:25,"<img src = ""./100MEDIA/DJI_0280.JPG"" width=""300"" height=""225""/>",./0.png
"275","276",a7c2962d-2fb2-45d0-88fc-17b76f509980,DJI_0281.JPG,2023/01/10,11:13:29,33.2763524722222,47.3638505833333,171.616,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0281.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0281.JPG",./100MEDIA/DJI_0281.JPG,2023/01/10 11:13:29,"<img src = ""./100MEDIA/DJI_0281.JPG"" width=""300"" height=""225""/>",./0.png
"276","277",123261ed-865b-4404-86f4-eea8b121da23,DJI_0282.JPG,2023/01/10,11:13:32,33.2758226666667,47.3637887222222,170.379,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0282.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0282.JPG",./100MEDIA/DJI_0282.JPG,2023/01/10 11:13:32,"<img src = ""./100MEDIA/DJI_0282.JPG"" width=""300"" height=""225""/>",./0.png
"277","278",c7a9fb32-6e0e-4889-94eb-4236831d633d,DJI_0283.JPG,2023/01/10,11:13:35,33.2753931666667,47.3637560833333,172.248,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0283.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0283.JPG",./100MEDIA/DJI_0283.JPG,2023/01/10 11:13:35,"<img src = ""./100MEDIA/DJI_0283.JPG"" width=""300"" height=""225""/>",./0.png
"278","279",10507379-8f2a-4a88-bf32-daf7ad2f8efe,DJI_0284.JPG,2023/01/10,11:13:38,33.2749243611111,47.3637218611111,173.464,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0284.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0284.JPG",./100MEDIA/DJI_0284.JPG,2023/01/10 11:13:38,"<img src = ""./100MEDIA/DJI_0284.JPG"" width=""300"" height=""225""/>",./0.png
"279","280",010851f5-02ec-4c1e-866d-fe86ab50ed98,DJI_0285.JPG,2023/01/10,11:13:45,33.2741661944444,47.3636934444444,172.416,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0285.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0285.JPG",./100MEDIA/DJI_0285.JPG,2023/01/10 11:13:45,"<img src = ""./100MEDIA/DJI_0285.JPG"" width=""300"" height=""225""/>",./0.png
"280","281",d40ae10c-4e5b-42fc-b6c6-3e36333e3c84,DJI_0286.JPG,2023/01/10,11:13:52,33.2734408055556,47.3636820833333,171.219,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0286.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0286.JPG",./100MEDIA/DJI_0286.JPG,2023/01/10 11:13:52,"<img src = ""./100MEDIA/DJI_0286.JPG"" width=""300"" height=""225""/>",./0.png
"281","282",ebe18dcf-2f06-48ee-be90-5dad5624305f,DJI_0287.JPG,2023/01/10,11:13:57,33.2727688055556,47.3636560555556,170.43,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0287.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0287.JPG",./100MEDIA/DJI_0287.JPG,2023/01/10 11:13:57,"<img src = ""./100MEDIA/DJI_0287.JPG"" width=""300"" height=""225""/>",./0.png
"282","283",b62b456d-39fb-4254-b571-36d513d347ec,DJI_0288.JPG,2023/01/10,11:14:02,33.2718438888889,47.3636157222222,172.026,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0288.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0288.JPG",./100MEDIA/DJI_0288.JPG,2023/01/10 11:14:02,"<img src = ""./100MEDIA/DJI_0288.JPG"" width=""300"" height=""225""/>",./0.png
"283","284",1fa39a23-62b4-49f8-aea6-73f42795b3ef,DJI_0289.JPG,2023/01/10,11:14:04,33.2714186388889,47.3636078333333,172.387,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0289.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0289.JPG",./100MEDIA/DJI_0289.JPG,2023/01/10 11:14:04,"<img src = ""./100MEDIA/DJI_0289.JPG"" width=""300"" height=""225""/>",./0.png
"284","285",44a9ad0d-147e-4157-aa15-2f58c86690e9,DJI_0290.JPG,2023/01/10,11:14:08,33.2707713333333,47.3635968611111,169.879,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0290.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0290.JPG",./100MEDIA/DJI_0290.JPG,2023/01/10 11:14:08,"<img src = ""./100MEDIA/DJI_0290.JPG"" width=""300"" height=""225""/>",./0.png
"285","286",c9cd74cc-6e2d-410f-983f-4ade4f8330b4,DJI_0291.JPG,2023/01/10,11:14:11,33.2702739166667,47.3635889444444,171.329,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0291.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0291.JPG",./100MEDIA/DJI_0291.JPG,2023/01/10 11:14:11,"<img src = ""./100MEDIA/DJI_0291.JPG"" width=""300"" height=""225""/>",./0.png
"286","287",e5341150-dede-46dc-8b3f-b594f4279869,DJI_0292.JPG,2023/01/10,11:14:14,33.2698698888889,47.3635780277778,172.489,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0292.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0292.JPG",./100MEDIA/DJI_0292.JPG,2023/01/10 11:14:14,"<img src = ""./100MEDIA/DJI_0292.JPG"" width=""300"" height=""225""/>",./0.png
"287","288",9602d7c2-503f-43d1-ae72-bd624705b1ee,DJI_0293.JPG,2023/01/10,11:14:55,33.2692653055556,47.3651836388889,192.168,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0293.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0293.JPG",./100MEDIA/DJI_0293.JPG,2023/01/10 11:14:55,"<img src = ""./100MEDIA/DJI_0293.JPG"" width=""300"" height=""225""/>",./0.png
"288","289",f1b8a151-29d1-47c3-a2fa-8946a76fbc90,DJI_0294.JPG,2023/01/10,11:15:01,33.2692676111111,47.3651834444444,195.51,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0294.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0294.JPG",./100MEDIA/DJI_0294.JPG,2023/01/10 11:15:01,"<img src = ""./100MEDIA/DJI_0294.JPG"" width=""300"" height=""225""/>",./0.png
"289","290",4ae7193b-7e7f-4f01-9cde-4d4aceefdd3f,DJI_0295.JPG,2023/01/10,11:15:06,33.2692698888889,47.3651856388889,194.534,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0295.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0295.JPG",./100MEDIA/DJI_0295.JPG,2023/01/10 11:15:06,"<img src = ""./100MEDIA/DJI_0295.JPG"" width=""300"" height=""225""/>",./0.png
"290","291",4051ef3f-17ee-44d0-9e79-b7e8ce77eecb,DJI_0296.JPG,2023/01/10,11:15:08,33.2692666388889,47.3651863333333,193.334,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0296.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0296.JPG",./100MEDIA/DJI_0296.JPG,2023/01/10 11:15:08,"<img src = ""./100MEDIA/DJI_0296.JPG"" width=""300"" height=""225""/>",./0.png
"291","292",d7f0015c-4909-4054-9ebb-bc1f34cd7e3a,DJI_0297.JPG,2023/01/10,11:15:11,33.2692847222222,47.3651958055556,189.853,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0297.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0297.JPG",./100MEDIA/DJI_0297.JPG,2023/01/10 11:15:11,"<img src = ""./100MEDIA/DJI_0297.JPG"" width=""300"" height=""225""/>",./0.png
"292","293",87dc2dec-dc57-4c4e-9ad5-b979f9002f38,DJI_0298.JPG,2023/01/10,11:15:18,33.2693334722222,47.3652100833333,193.927,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0298.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0298.JPG",./100MEDIA/DJI_0298.JPG,2023/01/10 11:15:18,"<img src = ""./100MEDIA/DJI_0298.JPG"" width=""300"" height=""225""/>",./0.png
"293","294",21acd96d-86f2-4b97-bf94-5679dbf865ce,DJI_0299.JPG,2023/01/10,11:15:22,33.2696453055556,47.3652515833333,193.325,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0299.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0299.JPG",./100MEDIA/DJI_0299.JPG,2023/01/10 11:15:22,"<img src = ""./100MEDIA/DJI_0299.JPG"" width=""300"" height=""225""/>",./0.png
"294","295",2ac5b945-95ed-4d3e-909f-ecf3e619f132,DJI_0300.JPG,2023/01/10,11:15:26,33.27007525,47.3652921666667,192.778,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0300.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0300.JPG",./100MEDIA/DJI_0300.JPG,2023/01/10 11:15:26,"<img src = ""./100MEDIA/DJI_0300.JPG"" width=""300"" height=""225""/>",./0.png
"295","296",b425cf2b-e130-4584-9686-44cff85af94c,DJI_0301.JPG,2023/01/10,11:15:29,33.2703310555556,47.3653148888889,191.012,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0301.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0301.JPG",./100MEDIA/DJI_0301.JPG,2023/01/10 11:15:29,"<img src = ""./100MEDIA/DJI_0301.JPG"" width=""300"" height=""225""/>",./0.png
"296","297",14a6b493-35ff-44b1-b9e3-e2b0d00bc97d,DJI_0302.JPG,2023/01/10,11:15:32,33.27061075,47.3653495555556,189.367,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0302.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0302.JPG",./100MEDIA/DJI_0302.JPG,2023/01/10 11:15:32,"<img src = ""./100MEDIA/DJI_0302.JPG"" width=""300"" height=""225""/>",./0.png
"297","298",08794361-8679-4500-9d84-947754b7cf2d,DJI_0303.JPG,2023/01/10,11:15:34,33.2708298888889,47.3653722222222,194.215,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0303.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0303.JPG",./100MEDIA/DJI_0303.JPG,2023/01/10 11:15:34,"<img src = ""./100MEDIA/DJI_0303.JPG"" width=""300"" height=""225""/>",./0.png
"298","299",8b83dca2-31a2-4346-9230-e178b9994cd9,DJI_0304.JPG,2023/01/10,11:15:38,33.2711153888889,47.3653969444444,195.719,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0304.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0304.JPG",./100MEDIA/DJI_0304.JPG,2023/01/10 11:15:38,"<img src = ""./100MEDIA/DJI_0304.JPG"" width=""300"" height=""225""/>",./0.png
"299","300",4b5816a5-17ec-4ebe-ba2d-22b98d0eb484,DJI_0305.JPG,2023/01/10,11:15:42,33.2713745555556,47.3654307777778,195.402,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0305.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0305.JPG",./100MEDIA/DJI_0305.JPG,2023/01/10 11:15:42,"<img src = ""./100MEDIA/DJI_0305.JPG"" width=""300"" height=""225""/>",./0.png
"300","301",dea6620d-0834-4bb9-999e-8e377eb04f43,DJI_0306.JPG,2023/01/10,11:15:45,33.2716796111111,47.365464,196.955,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0306.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0306.JPG",./100MEDIA/DJI_0306.JPG,2023/01/10 11:15:45,"<img src = ""./100MEDIA/DJI_0306.JPG"" width=""300"" height=""225""/>",./0.png
"301","302",32c180a5-af8a-405a-a13a-8a49c7fa022f,DJI_0307.JPG,2023/01/10,11:15:48,33.2719617777778,47.3654743611111,194.603,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0307.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0307.JPG",./100MEDIA/DJI_0307.JPG,2023/01/10 11:15:48,"<img src = ""./100MEDIA/DJI_0307.JPG"" width=""300"" height=""225""/>",./0.png
"302","303",c5aea7fa-3739-4c8e-8eb8-fe2a3092a318,DJI_0308.JPG,2023/01/10,11:15:51,33.2721973611111,47.3654902222222,192.321,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0308.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0308.JPG",./100MEDIA/DJI_0308.JPG,2023/01/10 11:15:51,"<img src = ""./100MEDIA/DJI_0308.JPG"" width=""300"" height=""225""/>",./0.png
"303","304",4996df50-e9bd-4c69-9212-1b56f7f32402,DJI_0309.JPG,2023/01/10,11:15:55,33.2725521666667,47.3654960833333,191.188,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0309.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0309.JPG",./100MEDIA/DJI_0309.JPG,2023/01/10 11:15:55,"<img src = ""./100MEDIA/DJI_0309.JPG"" width=""300"" height=""225""/>",./0.png
"304","305",d5f977ea-cd2c-42cb-b683-f227b2f13efe,DJI_0310.JPG,2023/01/10,11:15:59,33.2728946666667,47.3655105833333,190.658,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0310.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0310.JPG",./100MEDIA/DJI_0310.JPG,2023/01/10 11:15:59,"<img src = ""./100MEDIA/DJI_0310.JPG"" width=""300"" height=""225""/>",./0.png
"305","306",c8f7c158-b044-4b20-88b7-d11aa301777b,DJI_0311.JPG,2023/01/10,11:16:03,33.2731752777778,47.3655726388889,190.229,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0311.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0311.JPG",./100MEDIA/DJI_0311.JPG,2023/01/10 11:16:03,"<img src = ""./100MEDIA/DJI_0311.JPG"" width=""300"" height=""225""/>",./0.png
"306","307",a4519001-4424-4c98-a03a-c320d4e7986f,DJI_0312.JPG,2023/01/10,11:16:08,33.2735329166667,47.3656472222222,192.402,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0312.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0312.JPG",./100MEDIA/DJI_0312.JPG,2023/01/10 11:16:08,"<img src = ""./100MEDIA/DJI_0312.JPG"" width=""300"" height=""225""/>",./0.png
"307","308",3c38ccf1-7568-4074-9efc-ea75dd9cd11c,DJI_0313.JPG,2023/01/10,11:16:11,33.2738624444444,47.3656808888889,193.951,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0313.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0313.JPG",./100MEDIA/DJI_0313.JPG,2023/01/10 11:16:11,"<img src = ""./100MEDIA/DJI_0313.JPG"" width=""300"" height=""225""/>",./0.png
"308","309",4cb8351e-1c67-4938-a539-ad3af72d5269,DJI_0314.JPG,2023/01/10,11:16:13,33.2740734166667,47.3656727222222,194.531,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0314.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0314.JPG",./100MEDIA/DJI_0314.JPG,2023/01/10 11:16:13,"<img src = ""./100MEDIA/DJI_0314.JPG"" width=""300"" height=""225""/>",./0.png
"309","310",1caa86ad-17d8-445b-b310-e6741da0067b,DJI_0315.JPG,2023/01/10,11:16:19,33.2742373333333,47.3656796666667,193.385,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0315.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0315.JPG",./100MEDIA/DJI_0315.JPG,2023/01/10 11:16:19,"<img src = ""./100MEDIA/DJI_0315.JPG"" width=""300"" height=""225""/>",./0.png
"310","311",ca002cb0-8ac3-4842-ae76-c6202825699a,DJI_0316.JPG,2023/01/10,11:16:21,33.2744664166667,47.3656893055556,192.344,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0316.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0316.JPG",./100MEDIA/DJI_0316.JPG,2023/01/10 11:16:21,"<img src = ""./100MEDIA/DJI_0316.JPG"" width=""300"" height=""225""/>",./0.png
"311","312",82d61a55-d921-439b-bea7-8fec901f5268,DJI_0317.JPG,2023/01/10,11:16:26,33.2749316111111,47.3656830555556,191.811,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0317.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0317.JPG",./100MEDIA/DJI_0317.JPG,2023/01/10 11:16:26,"<img src = ""./100MEDIA/DJI_0317.JPG"" width=""300"" height=""225""/>",./0.png
"312","313",919c526a-e1f7-4814-abaa-d308a59a776c,DJI_0318.JPG,2023/01/10,11:16:41,33.2753966666667,47.3655736944444,195.604,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0318.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0318.JPG",./100MEDIA/DJI_0318.JPG,2023/01/10 11:16:41,"<img src = ""./100MEDIA/DJI_0318.JPG"" width=""300"" height=""225""/>",./0.png
"313","314",62ce965c-0d92-41bd-a3c4-d77e44a3da74,DJI_0319.JPG,2023/01/10,11:16:49,33.2753688888889,47.3651781388889,193.536,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0319.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0319.JPG",./100MEDIA/DJI_0319.JPG,2023/01/10 11:16:49,"<img src = ""./100MEDIA/DJI_0319.JPG"" width=""300"" height=""225""/>",./0.png
"314","315",80936535-92a5-4b72-86bd-a86c71e25df4,DJI_0320.JPG,2023/01/10,11:16:59,33.2753667777778,47.3644038055556,195.022,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0320.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0320.JPG",./100MEDIA/DJI_0320.JPG,2023/01/10 11:16:59,"<img src = ""./100MEDIA/DJI_0320.JPG"" width=""300"" height=""225""/>",./0.png
"315","316",1115023d-74ad-4e90-9042-abba5e2e41ef,DJI_0321.JPG,2023/01/10,11:17:01,33.2753894166667,47.3643759722222,196.702,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0321.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0321.JPG",./100MEDIA/DJI_0321.JPG,2023/01/10 11:17:01,"<img src = ""./100MEDIA/DJI_0321.JPG"" width=""300"" height=""225""/>",./0.png
"316","317",1df22a33-57fb-465c-bdc5-d43061bcb55e,DJI_0322.JPG,2023/01/10,11:27:45,33.2689925,47.3634712222222,161.543,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0322.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0322.JPG",./100MEDIA/DJI_0322.JPG,2023/01/10 11:27:45,"<img src = ""./100MEDIA/DJI_0322.JPG"" width=""300"" height=""225""/>",./0.png
"317","318",cd0c517b-3947-46ea-9d10-a67376a51a4e,DJI_0323.JPG,2023/01/10,11:27:50,33.2689870833333,47.3634757222222,172.376,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0323.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0323.JPG",./100MEDIA/DJI_0323.JPG,2023/01/10 11:27:50,"<img src = ""./100MEDIA/DJI_0323.JPG"" width=""300"" height=""225""/>",./0.png
"318","319",057a8632-a4b4-4aeb-830b-353b6c27167f,DJI_0324.JPG,2023/01/10,11:27:59,33.2687980833333,47.3635642777778,176.218,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0324.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0324.JPG",./100MEDIA/DJI_0324.JPG,2023/01/10 11:27:59,"<img src = ""./100MEDIA/DJI_0324.JPG"" width=""300"" height=""225""/>",./0.png
"319","320",8b882879-7cae-4260-a5d2-cbe745b1d119,DJI_0325.JPG,2023/01/10,11:28:11,33.2685496944444,47.3636438333333,202.122,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0325.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0325.JPG",./100MEDIA/DJI_0325.JPG,2023/01/10 11:28:11,"<img src = ""./100MEDIA/DJI_0325.JPG"" width=""300"" height=""225""/>",./0.png
"320","321",43b96d77-9561-4c68-b8f8-b943a0116a2e,DJI_0326.JPG,2023/01/10,11:28:18,33.2680730833333,47.3637014722222,203.328,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0326.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0326.JPG",./100MEDIA/DJI_0326.JPG,2023/01/10 11:28:18,"<img src = ""./100MEDIA/DJI_0326.JPG"" width=""300"" height=""225""/>",./0.png
"321","322",2b85029e-8239-4118-8915-f3d295af78de,DJI_0327.JPG,2023/01/10,11:28:33,33.26774075,47.3640112222222,201.943,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0327.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0327.JPG",./100MEDIA/DJI_0327.JPG,2023/01/10 11:28:33,"<img src = ""./100MEDIA/DJI_0327.JPG"" width=""300"" height=""225""/>",./0.png
"322","323",83145c16-74ec-4be7-9a2e-8d2bcdbb26b5,DJI_0328.JPG,2023/01/10,11:28:42,33.2676847777778,47.3641417777778,203.292,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0328.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0328.JPG",./100MEDIA/DJI_0328.JPG,2023/01/10 11:28:42,"<img src = ""./100MEDIA/DJI_0328.JPG"" width=""300"" height=""225""/>",./0.png
"323","324",6e3e52ad-3176-4f76-8864-f7a870b9dd7e,DJI_0329.JPG,2023/01/10,11:28:49,33.26726825,47.3641466666667,202.675,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0329.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0329.JPG",./100MEDIA/DJI_0329.JPG,2023/01/10 11:28:49,"<img src = ""./100MEDIA/DJI_0329.JPG"" width=""300"" height=""225""/>",./0.png
"324","325",3ba8d2d0-571b-4afc-a0aa-111664863dbf,DJI_0330.JPG,2023/01/10,11:28:55,33.2664974722222,47.3641661666667,202.244,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0330.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0330.JPG",./100MEDIA/DJI_0330.JPG,2023/01/10 11:28:55,"<img src = ""./100MEDIA/DJI_0330.JPG"" width=""300"" height=""225""/>",./0.png
"325","326",c4cbe503-210f-4603-883c-9c65bf30bfaa,DJI_0331.JPG,2023/01/10,11:28:58,33.2660277777778,47.3641730555556,201.863,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0331.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0331.JPG",./100MEDIA/DJI_0331.JPG,2023/01/10 11:28:58,"<img src = ""./100MEDIA/DJI_0331.JPG"" width=""300"" height=""225""/>",./0.png
